"cell_line","treatment","design","time","concentration","cell_count__time0","dead_count__time0","cell_count","dead_count","cell_count__ctrl","dead_count__ctrl"
"cell_line_X","drug_WW",1,3,0,2597.32467532468,76.5064935064935,23726,683,23634.9,568.3
"cell_line_X","drug_V",1,3,1,2597.32467532468,76.5064935064935,1676,1631,23634.9,568.3
"cell_line_X","drug_V",1,3,0.31623,2597.32467532468,76.5064935064935,1643,1454,23634.9,568.3
"cell_line_X","drug_V",1,3,0.1,2597.32467532468,76.5064935064935,1785,1530,23634.9,568.3
"cell_line_X","drug_V",1,3,0.031623,2597.32467532468,76.5064935064935,6175,1676,23634.9,568.3
"cell_line_X","drug_V",1,3,0.01,2597.32467532468,76.5064935064935,21760,570,23634.9,568.3
"cell_line_X","drug_V",1,3,0.0031623,2597.32467532468,76.5064935064935,22643,529,23634.9,568.3
"cell_line_X","drug_V",1,3,0.001,2597.32467532468,76.5064935064935,22634,461,23634.9,568.3
"cell_line_X","drug_V",1,3,0.00031623,2597.32467532468,76.5064935064935,22659,504,23634.9,568.3
"cell_line_X","drug_V",1,3,1e-04,2597.32467532468,76.5064935064935,23013,496,23634.9,568.3
"cell_line_X","drug_M",1,3,0.001,2597.32467532468,76.5064935064935,24020,584,23634.9,568.3
"cell_line_X","drug_WW",1,3,0,2597.32467532468,76.5064935064935,23570,525,23634.9,568.3
"cell_line_X","drug_Y",1,3,10,2597.32467532468,76.5064935064935,4809,199,23634.9,568.3
"cell_line_X","drug_Y",1,3,3.1623,2597.32467532468,76.5064935064935,6335,163,23634.9,568.3
"cell_line_X","drug_Y",1,3,1,2597.32467532468,76.5064935064935,8490,202,23634.9,568.3
"cell_line_X","drug_Y",1,3,0.31623,2597.32467532468,76.5064935064935,11293,147,23634.9,568.3
"cell_line_X","drug_Y",1,3,0.1,2597.32467532468,76.5064935064935,13810,204,23634.9,568.3
"cell_line_X","drug_Y",1,3,0.031623,2597.32467532468,76.5064935064935,16575,185,23634.9,568.3
"cell_line_X","drug_Y",1,3,0.01,2597.32467532468,76.5064935064935,19542,280,23634.9,568.3
"cell_line_X","drug_Y",1,3,0.0031623,2597.32467532468,76.5064935064935,21878,442,23634.9,568.3
"cell_line_X","drug_Y",1,3,0.001,2597.32467532468,76.5064935064935,23780,584,23634.9,568.3
"cell_line_X","drug_SS",1,3,0.001,2597.32467532468,76.5064935064935,23717,701,23634.9,568.3
"cell_line_X","drug_II",1,3,1,2597.32467532468,76.5064935064935,2019,1291,23634.9,568.3
"cell_line_X","drug_K",1,3,10,2597.32467532468,76.5064935064935,23116,579,23634.9,568.3
"cell_line_X","drug_K",1,3,3.1623,2597.32467532468,76.5064935064935,23809,544,23634.9,568.3
"cell_line_X","drug_K",1,3,1,2597.32467532468,76.5064935064935,23936,500,23634.9,568.3
"cell_line_X","drug_K",1,3,0.31623,2597.32467532468,76.5064935064935,23828,518,23634.9,568.3
"cell_line_X","drug_K",1,3,0.1,2597.32467532468,76.5064935064935,23046,448,23634.9,568.3
"cell_line_X","drug_K",1,3,0.031623,2597.32467532468,76.5064935064935,22873,414,23634.9,568.3
"cell_line_X","drug_K",1,3,0.01,2597.32467532468,76.5064935064935,23011,507,23634.9,568.3
"cell_line_X","drug_K",1,3,0.0031623,2597.32467532468,76.5064935064935,23159,533,23634.9,568.3
"cell_line_X","drug_K",1,3,0.001,2597.32467532468,76.5064935064935,23085,541,23634.9,568.3
"cell_line_X","drug_WW",1,3,0,2597.32467532468,76.5064935064935,22740,613,23634.9,568.3
"cell_line_X","drug_II",1,3,1,2597.32467532468,76.5064935064935,2287,1473,23634.9,568.3
"cell_line_X","drug_T",1,3,10,2597.32467532468,76.5064935064935,17778,601,23634.9,568.3
"cell_line_X","drug_T",1,3,3.1623,2597.32467532468,76.5064935064935,21976,934,23634.9,568.3
"cell_line_X","drug_T",1,3,1,2597.32467532468,76.5064935064935,22978,851,23634.9,568.3
"cell_line_X","drug_T",1,3,0.31623,2597.32467532468,76.5064935064935,23043,768,23634.9,568.3
"cell_line_X","drug_T",1,3,0.1,2597.32467532468,76.5064935064935,23442,765,23634.9,568.3
"cell_line_X","drug_T",1,3,0.031623,2597.32467532468,76.5064935064935,22931,552,23634.9,568.3
"cell_line_X","drug_T",1,3,0.01,2597.32467532468,76.5064935064935,23679,480,23634.9,568.3
"cell_line_X","drug_T",1,3,0.0031623,2597.32467532468,76.5064935064935,24504,653,23634.9,568.3
"cell_line_X","drug_T",1,3,0.001,2597.32467532468,76.5064935064935,23930,558,23634.9,568.3
"cell_line_X","drug_WW",1,3,0,2597.32467532468,76.5064935064935,24387,681,23634.9,568.3
"cell_line_X","drug_ZZ",1,3,0.1,2597.32467532468,76.5064935064935,3989,223,23634.9,568.3
"cell_line_X","drug_OO",1,3,3.1623,2597.32467532468,76.5064935064935,583,2723,23634.9,568.3
"cell_line_X","drug_OO",1,3,1,2597.32467532468,76.5064935064935,2450,262,23634.9,568.3
"cell_line_X","drug_OO",1,3,0.31623,2597.32467532468,76.5064935064935,2481,192,23634.9,568.3
"cell_line_X","drug_OO",1,3,0.1,2597.32467532468,76.5064935064935,2324,175,23634.9,568.3
"cell_line_X","drug_OO",1,3,0.031623,2597.32467532468,76.5064935064935,3158,433,23634.9,568.3
"cell_line_X","drug_OO",1,3,0.01,2597.32467532468,76.5064935064935,11952,418,23634.9,568.3
"cell_line_X","drug_OO",1,3,0.0031623,2597.32467532468,76.5064935064935,19025,273,23634.9,568.3
"cell_line_X","drug_OO",1,3,0.001,2597.32467532468,76.5064935064935,21737,396,23634.9,568.3
"cell_line_X","drug_OO",1,3,0.00031623,2597.32467532468,76.5064935064935,22637,488,23634.9,568.3
"cell_line_X","drug_B",1,3,1,2597.32467532468,76.5064935064935,1184,1429,23634.9,568.3
"cell_line_X","drug_ZZ",1,3,0.1,2597.32467532468,76.5064935064935,4294,137,23634.9,568.3
"cell_line_X","drug_Z",1,3,1,2597.32467532468,76.5064935064935,1905,1286,23634.9,568.3
"cell_line_X","drug_Z",1,3,0.31623,2597.32467532468,76.5064935064935,2031,1401,23634.9,568.3
"cell_line_X","drug_Z",1,3,0.1,2597.32467532468,76.5064935064935,1942,1400,23634.9,568.3
"cell_line_X","drug_Z",1,3,0.031623,2597.32467532468,76.5064935064935,2160,1630,23634.9,568.3
"cell_line_X","drug_Z",1,3,0.01,2597.32467532468,76.5064935064935,3395,2369,23634.9,568.3
"cell_line_X","drug_Z",1,3,0.0031623,2597.32467532468,76.5064935064935,8962,2153,23634.9,568.3
"cell_line_X","drug_Z",1,3,0.001,2597.32467532468,76.5064935064935,22500,802,23634.9,568.3
"cell_line_X","drug_Z",1,3,0.00031623,2597.32467532468,76.5064935064935,24674,838,23634.9,568.3
"cell_line_X","drug_Z",1,3,1e-04,2597.32467532468,76.5064935064935,24127,764,23634.9,568.3
"cell_line_X","drug_B",1,3,1,2597.32467532468,76.5064935064935,1271,1457,23634.9,568.3
"cell_line_X","drug_WW",1,3,0,2597.32467532468,76.5064935064935,24009,536,23634.9,568.3
"cell_line_X","drug_MM",1,3,10,2597.32467532468,76.5064935064935,5193,88,23634.9,568.3
"cell_line_X","drug_MM",1,3,3.1623,2597.32467532468,76.5064935064935,9856,180,23634.9,568.3
"cell_line_X","drug_MM",1,3,1,2597.32467532468,76.5064935064935,14210,183,23634.9,568.3
"cell_line_X","drug_MM",1,3,0.31623,2597.32467532468,76.5064935064935,17377,287,23634.9,568.3
"cell_line_X","drug_MM",1,3,0.1,2597.32467532468,76.5064935064935,19764,302,23634.9,568.3
"cell_line_X","drug_MM",1,3,0.031623,2597.32467532468,76.5064935064935,21014,314,23634.9,568.3
"cell_line_X","drug_MM",1,3,0.01,2597.32467532468,76.5064935064935,22075,325,23634.9,568.3
"cell_line_X","drug_MM",1,3,0.0031623,2597.32467532468,76.5064935064935,22604,382,23634.9,568.3
"cell_line_X","drug_MM",1,3,0.001,2597.32467532468,76.5064935064935,23121,513,23634.9,568.3
"cell_line_X","drug_WW",1,3,0,2597.32467532468,76.5064935064935,23194,442,23634.9,568.3
"cell_line_X","drug_WW",1,3,0,2597.32467532468,76.5064935064935,22865,422,23634.9,568.3
"cell_line_X","drug_CC",1,3,10,2597.32467532468,76.5064935064935,2918,124,23634.9,568.3
"cell_line_X","drug_CC",1,3,3.1623,2597.32467532468,76.5064935064935,5114,131,23634.9,568.3
"cell_line_X","drug_CC",1,3,1,2597.32467532468,76.5064935064935,6380,123,23634.9,568.3
"cell_line_X","drug_CC",1,3,0.31623,2597.32467532468,76.5064935064935,9111,153,23634.9,568.3
"cell_line_X","drug_CC",1,3,0.1,2597.32467532468,76.5064935064935,11551,156,23634.9,568.3
"cell_line_X","drug_CC",1,3,0.031623,2597.32467532468,76.5064935064935,14203,203,23634.9,568.3
"cell_line_X","drug_CC",1,3,0.01,2597.32467532468,76.5064935064935,18002,239,23634.9,568.3
"cell_line_X","drug_CC",1,3,0.0031623,2597.32467532468,76.5064935064935,20100,375,23634.9,568.3
"cell_line_X","drug_CC",1,3,0.001,2597.32467532468,76.5064935064935,22798,468,23634.9,568.3
"cell_line_X","drug_WW",1,3,0,2597.32467532468,76.5064935064935,23701,606,23634.9,568.3
"cell_line_X","drug_QQ",1,3,1,2597.32467532468,76.5064935064935,1015,1216,23634.9,568.3
"cell_line_X","drug_C",1,3,10,2597.32467532468,76.5064935064935,13238,207,23634.9,568.3
"cell_line_X","drug_C",1,3,3.1623,2597.32467532468,76.5064935064935,16783,242,23634.9,568.3
"cell_line_X","drug_C",1,3,1,2597.32467532468,76.5064935064935,20471,384,23634.9,568.3
"cell_line_X","drug_C",1,3,0.31623,2597.32467532468,76.5064935064935,21569,459,23634.9,568.3
"cell_line_X","drug_C",1,3,0.1,2597.32467532468,76.5064935064935,23459,478,23634.9,568.3
"cell_line_X","drug_C",1,3,0.031623,2597.32467532468,76.5064935064935,23464,617,23634.9,568.3
"cell_line_X","drug_C",1,3,0.01,2597.32467532468,76.5064935064935,23807,643,23634.9,568.3
"cell_line_X","drug_C",1,3,0.0031623,2597.32467532468,76.5064935064935,23988,629,23634.9,568.3
"cell_line_X","drug_C",1,3,0.001,2597.32467532468,76.5064935064935,23877,609,23634.9,568.3
"cell_line_X","drug_M",1,3,10,2597.32467532468,76.5064935064935,18448,364,23634.9,568.3
"cell_line_X","drug_QQ",1,3,1,2597.32467532468,76.5064935064935,837,1367,23634.9,568.3
"cell_line_X","drug_XX",1,3,1,2597.32467532468,76.5064935064935,4319,268,23634.9,568.3
"cell_line_X","drug_XX",1,3,0.31623,2597.32467532468,76.5064935064935,5577,118,23634.9,568.3
"cell_line_X","drug_XX",1,3,0.1,2597.32467532468,76.5064935064935,6662,123,23634.9,568.3
"cell_line_X","drug_XX",1,3,0.031623,2597.32467532468,76.5064935064935,10633,147,23634.9,568.3
"cell_line_X","drug_XX",1,3,0.01,2597.32467532468,76.5064935064935,17989,322,23634.9,568.3
"cell_line_X","drug_XX",1,3,0.0031623,2597.32467532468,76.5064935064935,23327,577,23634.9,568.3
"cell_line_X","drug_XX",1,3,0.001,2597.32467532468,76.5064935064935,23807,529,23634.9,568.3
"cell_line_X","drug_XX",1,3,0.00031623,2597.32467532468,76.5064935064935,24084,557,23634.9,568.3
"cell_line_X","drug_XX",1,3,1e-04,2597.32467532468,76.5064935064935,23630,564,23634.9,568.3
"cell_line_X","drug_SS",1,3,10,2597.32467532468,76.5064935064935,3194,396,23634.9,568.3
"cell_line_X","drug_WW",1,3,0,2597.32467532468,76.5064935064935,23923,582,23634.9,568.3
"cell_line_X","drug_F",1,3,10,2597.32467532468,76.5064935064935,20494,609,23634.9,568.3
"cell_line_X","drug_F",1,3,3.1623,2597.32467532468,76.5064935064935,24448,728,23634.9,568.3
"cell_line_X","drug_F",1,3,1,2597.32467532468,76.5064935064935,24668,760,23634.9,568.3
"cell_line_X","drug_F",1,3,0.31623,2597.32467532468,76.5064935064935,24482,753,23634.9,568.3
"cell_line_X","drug_F",1,3,0.1,2597.32467532468,76.5064935064935,24266,606,23634.9,568.3
"cell_line_X","drug_F",1,3,0.031623,2597.32467532468,76.5064935064935,25063,722,23634.9,568.3
"cell_line_X","drug_F",1,3,0.01,2597.32467532468,76.5064935064935,23458,511,23634.9,568.3
"cell_line_X","drug_F",1,3,0.0031623,2597.32467532468,76.5064935064935,23711,619,23634.9,568.3
"cell_line_X","drug_F",1,3,0.001,2597.32467532468,76.5064935064935,23766,512,23634.9,568.3
"cell_line_X","drug_M",1,3,3.1623,2597.32467532468,76.5064935064935,19522,358,23634.9,568.3
"cell_line_X","drug_WW",1,3,0,2597.32467532468,76.5064935064935,23767,622,23634.9,568.3
"cell_line_X","drug_P",1,3,10,2597.32467532468,76.5064935064935,1544,1255,23634.9,568.3
"cell_line_X","drug_P",1,3,3.1623,2597.32467532468,76.5064935064935,1931,1229,23634.9,568.3
"cell_line_X","drug_P",1,3,1,2597.32467532468,76.5064935064935,2592,1588,23634.9,568.3
"cell_line_X","drug_P",1,3,0.31623,2597.32467532468,76.5064935064935,3615,1653,23634.9,568.3
"cell_line_X","drug_P",1,3,0.1,2597.32467532468,76.5064935064935,17314,646,23634.9,568.3
"cell_line_X","drug_P",1,3,0.031623,2597.32467532468,76.5064935064935,23688,619,23634.9,568.3
"cell_line_X","drug_P",1,3,0.01,2597.32467532468,76.5064935064935,24102,630,23634.9,568.3
"cell_line_X","drug_P",1,3,0.0031623,2597.32467532468,76.5064935064935,23680,598,23634.9,568.3
"cell_line_X","drug_P",1,3,0.001,2597.32467532468,76.5064935064935,23495,548,23634.9,568.3
"cell_line_X","drug_SS",1,3,3.1623,2597.32467532468,76.5064935064935,9499,274,23634.9,568.3
"cell_line_X","drug_A",1,3,1,2597.32467532468,76.5064935064935,746,1048,23634.9,568.3
"cell_line_X","drug_JJ",1,3,10,2597.32467532468,76.5064935064935,2653,1235,23634.9,568.3
"cell_line_X","drug_JJ",1,3,3.1623,2597.32467532468,76.5064935064935,5215,1522,23634.9,568.3
"cell_line_X","drug_JJ",1,3,1,2597.32467532468,76.5064935064935,10595,1096,23634.9,568.3
"cell_line_X","drug_JJ",1,3,0.31623,2597.32467532468,76.5064935064935,12880,735,23634.9,568.3
"cell_line_X","drug_JJ",1,3,0.1,2597.32467532468,76.5064935064935,18542,685,23634.9,568.3
"cell_line_X","drug_JJ",1,3,0.031623,2597.32467532468,76.5064935064935,21834,645,23634.9,568.3
"cell_line_X","drug_JJ",1,3,0.01,2597.32467532468,76.5064935064935,22406,577,23634.9,568.3
"cell_line_X","drug_JJ",1,3,0.0031623,2597.32467532468,76.5064935064935,23165,602,23634.9,568.3
"cell_line_X","drug_JJ",1,3,0.001,2597.32467532468,76.5064935064935,23234,498,23634.9,568.3
"cell_line_X","drug_M",1,3,1,2597.32467532468,76.5064935064935,19924,420,23634.9,568.3
"cell_line_X","drug_A",1,3,1,2597.32467532468,76.5064935064935,597,1343,23634.9,568.3
"cell_line_X","drug_H",1,3,10,2597.32467532468,76.5064935064935,4655,374,23634.9,568.3
"cell_line_X","drug_H",1,3,3.1623,2597.32467532468,76.5064935064935,14383,672,23634.9,568.3
"cell_line_X","drug_H",1,3,1,2597.32467532468,76.5064935064935,19765,596,23634.9,568.3
"cell_line_X","drug_H",1,3,0.31623,2597.32467532468,76.5064935064935,22226,606,23634.9,568.3
"cell_line_X","drug_H",1,3,0.1,2597.32467532468,76.5064935064935,22517,524,23634.9,568.3
"cell_line_X","drug_H",1,3,0.031623,2597.32467532468,76.5064935064935,23377,572,23634.9,568.3
"cell_line_X","drug_H",1,3,0.01,2597.32467532468,76.5064935064935,23811,545,23634.9,568.3
"cell_line_X","drug_H",1,3,0.0031623,2597.32467532468,76.5064935064935,23470,593,23634.9,568.3
"cell_line_X","drug_H",1,3,0.001,2597.32467532468,76.5064935064935,23136,498,23634.9,568.3
"cell_line_X","drug_SS",1,3,1,2597.32467532468,76.5064935064935,17923,291,23634.9,568.3
"cell_line_X","drug_WW",1,3,0,2597.32467532468,76.5064935064935,23796,574,23634.9,568.3
"cell_line_X","drug_W",1,3,1,2597.32467532468,76.5064935064935,1178,969,23634.9,568.3
"cell_line_X","drug_W",1,3,0.31623,2597.32467532468,76.5064935064935,1164,1272,23634.9,568.3
"cell_line_X","drug_W",1,3,0.1,2597.32467532468,76.5064935064935,1179,1161,23634.9,568.3
"cell_line_X","drug_W",1,3,0.031623,2597.32467532468,76.5064935064935,1836,786,23634.9,568.3
"cell_line_X","drug_W",1,3,0.01,2597.32467532468,76.5064935064935,23728,756,23634.9,568.3
"cell_line_X","drug_W",1,3,0.0031623,2597.32467532468,76.5064935064935,24553,681,23634.9,568.3
"cell_line_X","drug_W",1,3,0.001,2597.32467532468,76.5064935064935,24129,576,23634.9,568.3
"cell_line_X","drug_W",1,3,0.00031623,2597.32467532468,76.5064935064935,23736,579,23634.9,568.3
"cell_line_X","drug_W",1,3,1e-04,2597.32467532468,76.5064935064935,23793,525,23634.9,568.3
"cell_line_X","drug_M",1,3,0.31623,2597.32467532468,76.5064935064935,19295,351,23634.9,568.3
"cell_line_X","drug_WW",1,3,0,2597.32467532468,76.5064935064935,24288,572,23634.9,568.3
"cell_line_X","drug_DD",1,3,3.1623,2597.32467532468,76.5064935064935,8931,121,23634.9,568.3
"cell_line_X","drug_DD",1,3,1,2597.32467532468,76.5064935064935,11377,158,23634.9,568.3
"cell_line_X","drug_DD",1,3,0.31623,2597.32467532468,76.5064935064935,12640,167,23634.9,568.3
"cell_line_X","drug_DD",1,3,0.1,2597.32467532468,76.5064935064935,15985,226,23634.9,568.3
"cell_line_X","drug_DD",1,3,0.031623,2597.32467532468,76.5064935064935,18845,258,23634.9,568.3
"cell_line_X","drug_DD",1,3,0.01,2597.32467532468,76.5064935064935,21101,374,23634.9,568.3
"cell_line_X","drug_DD",1,3,0.0031623,2597.32467532468,76.5064935064935,22451,468,23634.9,568.3
"cell_line_X","drug_DD",1,3,0.001,2597.32467532468,76.5064935064935,23139,561,23634.9,568.3
"cell_line_X","drug_DD",1,3,0.00031623,2597.32467532468,76.5064935064935,23748,599,23634.9,568.3
"cell_line_X","drug_SS",1,3,0.31623,2597.32467532468,76.5064935064935,22560,534,23634.9,568.3
"cell_line_X","drug_II",1,3,1,2597.32467532468,76.5064935064935,1861,937,23634.9,568.3
"cell_line_X","drug_O",1,3,10,2597.32467532468,76.5064935064935,16918,359,23634.9,568.3
"cell_line_X","drug_O",1,3,3.1623,2597.32467532468,76.5064935064935,20596,430,23634.9,568.3
"cell_line_X","drug_O",1,3,1,2597.32467532468,76.5064935064935,21662,414,23634.9,568.3
"cell_line_X","drug_O",1,3,0.31623,2597.32467532468,76.5064935064935,21666,494,23634.9,568.3
"cell_line_X","drug_O",1,3,0.1,2597.32467532468,76.5064935064935,23084,497,23634.9,568.3
"cell_line_X","drug_O",1,3,0.031623,2597.32467532468,76.5064935064935,23231,531,23634.9,568.3
"cell_line_X","drug_O",1,3,0.01,2597.32467532468,76.5064935064935,23175,520,23634.9,568.3
"cell_line_X","drug_O",1,3,0.0031623,2597.32467532468,76.5064935064935,23444,521,23634.9,568.3
"cell_line_X","drug_O",1,3,0.001,2597.32467532468,76.5064935064935,23561,692,23634.9,568.3
"cell_line_X","drug_WW",1,3,0,2597.32467532468,76.5064935064935,23129,658,23634.9,568.3
"cell_line_X","drug_II",1,3,1,2597.32467532468,76.5064935064935,1869,938,23634.9,568.3
"cell_line_X","drug_TT",1,3,10,2597.32467532468,76.5064935064935,964,2305,23634.9,568.3
"cell_line_X","drug_TT",1,3,3.1623,2597.32467532468,76.5064935064935,5733,1480,23634.9,568.3
"cell_line_X","drug_TT",1,3,1,2597.32467532468,76.5064935064935,13846,1098,23634.9,568.3
"cell_line_X","drug_TT",1,3,0.31623,2597.32467532468,76.5064935064935,19018,866,23634.9,568.3
"cell_line_X","drug_TT",1,3,0.1,2597.32467532468,76.5064935064935,21901,702,23634.9,568.3
"cell_line_X","drug_TT",1,3,0.031623,2597.32467532468,76.5064935064935,24343,825,23634.9,568.3
"cell_line_X","drug_TT",1,3,0.01,2597.32467532468,76.5064935064935,24273,644,23634.9,568.3
"cell_line_X","drug_TT",1,3,0.0031623,2597.32467532468,76.5064935064935,24201,710,23634.9,568.3
"cell_line_X","drug_TT",1,3,0.001,2597.32467532468,76.5064935064935,24016,694,23634.9,568.3
"cell_line_X","drug_WW",1,3,0,2597.32467532468,76.5064935064935,23855,626,23634.9,568.3
"cell_line_TT","drug_R",2,3,0.01,2212.18181818182,248.772727272727,5592,931,5535.5,889.75
"cell_line_TT","drug_RR",2,3,0.316227766016838,2212.18181818182,248.772727272727,2391,1612,5535.5,889.75
"cell_line_TT","drug_LL",2,3,10,2212.18181818182,248.772727272727,762,1571,5535.5,889.75
"cell_line_TT","drug_EE",2,3,0.0316666666666667,2212.18181818182,248.772727272727,5371,1042,5535.5,889.75
"cell_line_TT","drug_R",2,3,0.1,2212.18181818182,248.772727272727,5686,873,5535.5,889.75
"cell_line_TT","drug_R",2,3,1,2212.18181818182,248.772727272727,3700,1245,5535.5,889.75
"cell_line_TT","drug_RR",2,3,0.0316666666666667,2212.18181818182,248.772727272727,4712,1050,5535.5,889.75
"cell_line_TT","drug_R",2,3,0.0316666666666667,2212.18181818182,248.772727272727,5847,988,5535.5,889.75
"cell_line_TT","drug_EE",2,3,10,2212.18181818182,248.772727272727,3889,1174,5535.5,889.75
"cell_line_TT","drug_R",2,3,10,2212.18181818182,248.772727272727,1103,2003,5535.5,889.75
"cell_line_TT","drug_RR",2,3,3.16227766016838,2212.18181818182,248.772727272727,1162,1813,5535.5,889.75
"cell_line_TT","drug_EE",2,3,0.1,2212.18181818182,248.772727272727,5778,1005,5535.5,889.75
"cell_line_TT","drug_RR",2,3,0.00108333333333333,2212.18181818182,248.772727272727,6156,971,5535.5,889.75
"cell_line_TT","drug_RR",2,3,1,2212.18181818182,248.772727272727,1526,1886,5535.5,889.75
"cell_line_TT","drug_WW",2,3,0,2212.18181818182,248.772727272727,5703,926,5535.5,889.75
"cell_line_TT","drug_LL",2,3,0.316227766016838,2212.18181818182,248.772727272727,1168,2488,5535.5,889.75
"cell_line_TT","drug_WW",2,3,0,2212.18181818182,248.772727272727,5368,877,5535.5,889.75
"cell_line_TT","drug_WW",2,3,0,2212.18181818182,248.772727272727,5496,901,5535.5,889.75
"cell_line_TT","drug_WW",2,3,0,2212.18181818182,248.772727272727,5935,870,5535.5,889.75
"cell_line_TT","drug_RR",2,3,0.1,2212.18181818182,248.772727272727,2990,917,5535.5,889.75
"cell_line_TT","drug_LL",2,3,3.16227766016838,2212.18181818182,248.772727272727,822,1539,5535.5,889.75
"cell_line_TT","drug_LL",2,3,0.0316666666666667,2212.18181818182,248.772727272727,1534,1653,5535.5,889.75
"cell_line_TT","drug_WW",2,3,0,2212.18181818182,248.772727272727,5297,729,5535.5,889.75
"cell_line_TT","drug_EE",2,3,0.00108333333333333,2212.18181818182,248.772727272727,5572,973,5535.5,889.75
"cell_line_TT","drug_R",2,3,0.316227766016838,2212.18181818182,248.772727272727,4681,820,5535.5,889.75
"cell_line_TT","drug_LL",2,3,0.00108333333333333,2212.18181818182,248.772727272727,4865,926,5535.5,889.75
